servicio,paradero,tiempo_promedio,geo_parader,geo_parader_lat,geo_parader_lon,calificacion,zona_h,zona_h_num,seccion
D03I,PD339,337.6842105263158,0101000020E61000004B20D29FC2A551C087860D374FBA40C0,-33.4555424514811,-70.5900039245618,2,Punta,1,S1
D03I,PD340,355.94117647058823,0101000020E61000009C73E90C8CA551C0FA23641C51BA40C0,-33.4556003083198,-70.5866730003167,2,Punta,1,S1
D03I,PD341,366.9375,0101000020E6100000973BF1BC54A551C036EAA5AE3BBA40C0,-33.4549463567859,-70.5832970004834,2,Punta,1,S1
D03I,PD342,359.4375,0101000020E6100000E5D6DBDB2DA551C021F19C6433BA40C0,-33.4546933904951,-70.5809240004415,2,Punta,1,S1
D03I,PD347,651.8571428571429,0101000020E6100000FBC5BE64F3A751C07C3E4E1029BA40C0,-33.454378164487,-70.6242305624982,0,Punta,1,S1
D03I,PD348,693.1111111111111,0101000020E61000008D74E405BBA751C0ACDD154822BA40C0,-33.4541711909072,-70.6207899790772,0,Punta,1,S1
D03I,PD349,464.7142857142857,0101000020E61000004C71476F8FA751C06377A9E52BBA40C0,-33.4544646337006,-70.6181295583421,2,Punta,1,S1
D03I,PD350,687.25,0101000020E61000003A5296B2C0A651C0158B2B0053BA40C0,-33.4556579792608,-70.6055113285046,0,Punta,1,S1
D03I,PD351,687.25,0101000020E610000097FFCB6C65A651C0859BA99669BA40C0,-33.4563473060762,-70.5999404899761,0,Punta,1,S1
D03I,PD352,474.8333333333333,0101000020E610000038512F7231A651C029CF855177BA40C0,-33.4567663100591,-70.5967679464419,2,Punta,1,S1
D03I,PD353,541.5454545454545,0101000020E610000049807047E7A551C05A5B4AC27DBA40C0,-33.4569628584929,-70.5922411535877,2,Punta,1,S1
D03I,PD354,725.8571428571429,0101000020E61000000F070E4FAFA551C0E8B1F83184BA40C0,-33.4571592773753,-70.5888250004757,0,Punta,1,S1
D03I,PD355,691.0,0101000020E61000004156E19591A551C07625D87F9ABA40C0,-33.457839947262,-70.5870108318859,0,Punta,1,S1
D03I,PD356,691.0,0101000020E61000002D8C0DAA64A551C0D093D0ECAABA40C0,-33.4583412188,-70.5842690594006,0,Punta,1,S1
D03I,PD367,733.7142857142857,0101000020E61000009AB237C137A351C0C72B13D9A7BB40C0,-33.4660598128899,-70.550278000252,0,Punta,1,S1
D03I,PD368,942.1428571428571,0101000020E6100000A3A894AE40A351C0D027DCDAD7BB40C0,-33.4675248694399,-70.550822873282,0,Punta,1,S1
D03I,PD409,461.53846153846155,0101000020E6100000A43FDC9BE7A451C045D483A029BA40C0,-33.4543953555772,-70.576636281096,2,Punta,1,S1
D03I,PD410,361.875,0101000020E6100000DC86909F8DA451C02D0866CB10BA40C0,-33.4536375282481,-70.5711440001864,2,Punta,1,S1
D03I,PD426,396.1764705882353,0101000020E610000024ECD47D45A851C06A744090DDB940C0,-33.4520740809174,-70.6292414264031,2,Punta,1,S1
D03I,PD427,626.1428571428571,0101000020E61000004BA9BCA440A851C058DFE25009BA40C0,-33.453409300592,-70.6289455263515,0,Punta,1,S1
D03I,PD428,651.8571428571429,0101000020E61000006CEF26A12CA851C091DC669337BA40C0,-33.4548210384611,-70.6277239685275,0,Punta,1,S1
D03I,PD429,355.22222222222223,0101000020E610000019210A5822A751C09670E5B13DBA40C0,-33.4550077791511,-70.6114711855811,2,Punta,1,S1
D03I,PD431,292.05263157894734,0101000020E6100000D926179E97A651C03826A4EA5BBA40C0,-33.4559300710211,-70.603004000291,2,Punta,1,S1
D03I,PD432,635.125,0101000020E6100000D593CB3729A551C03615C722BFBA40C0,-33.4589580032429,-70.5806407440244,0,Punta,1,S1
D03I,PD433,635.125,0101000020E61000008FDF0262F8A451C0A40F6467D8BA40C0,-33.4597291220264,-70.5776600864467,0,Punta,1,S1
D03I,PD434,631.375,0101000020E610000081F022A6B3A451C028F31E50E4BA40C0,-33.4600925589678,-70.5734649029928,0,Punta,1,S1
D03I,PD435,411.875,0101000020E610000080F04D805EA451C085E9D54550BA40C0,-33.4555747313016,-70.5682678948524,2,Punta,1,S1
D03I,PD459,979.8571428571429,0101000020E6100000097B8A5242A351C0992139AF6DBB40C0,-33.4642848042451,-70.5509229996061,0,Punta,1,S1
D03I,PD488,636.9090909090909,0101000020E6100000FE6D34F5BAA351C040CFCEF5DEBB40C0,-33.4677417049229,-70.5582860004433,0,Punta,1,S1
D03I,PD489,474.1818181818182,0101000020E610000009253F1D8FA351C0CB673BEEF7BB40C0,-33.4685037412706,-70.5556100002906,2,Punta,1,S1
D03I,PD490,1458.0,0101000020E610000026B9ADD15EA351C048A9227117BC40C0,-33.469465391087,-70.5526622959629,0,Punta,1,S1
D03I,PD491,386.5,0101000020E6100000560CA9DC44A351C0B967D07223BC40C0,-33.4698318021396,-70.5510780001508,2,Punta,1,S1
D03I,PD492,377.47058823529414,0101000020E6100000803159880BA351C0A818B2313ABC40C0,-33.470525943719,-70.5475788947133,2,Punta,1,S1
D03I,PD493,355.4736842105263,0101000020E6100000C30DD200DEA251C0655944004DBC40C0,-33.4710998853432,-70.5448000003153,2,Punta,1,S1
D03I,PD494,332.05,0101000020E6100000B60713F3ACA251C0F48F351F61BC40C0,-33.471713925508,-70.5418060003129,2,Punta,1,S1
D03I,PD495,359.0,0101000020E6100000B80E1EA67DA251C037516CD573BC40C0,-33.4722849635022,-70.5389190000086,2,Punta,1,S1
D03I,PD496,404.7647058823529,0101000020E61000007585F7A754A251C0F6A9ACD782BC40C0,-33.4727429955564,-70.5364169995499,2,Punta,1,S1
D03I,PD497,388.94444444444446,0101000020E6100000D412DD5A26A251C0FE6FC4E195BC40C0,-33.4733240327041,-70.5335909995004,2,Punta,1,S1
D03I,PD656,392.94444444444446,0101000020E6100000E13E73B856A351C086CEB3B40EBC40C0,-33.4691987874949,-70.5521679997869,2,Punta,1,S1
D03I,PD731,486.07142857142856,0101000020E6100000EF93D6B6A8A151C0A103706BFEBC40C0,-33.4765142723984,-70.5259224982726,2,Punta,1,S1
D03I,PD732,503.64285714285717,0101000020E610000099069A3D94A151C01EA73D0756BD40C0,-33.4791878748931,-70.524672890106,2,Punta,1,S1
D03I,PD785,438.75,0101000020E6100000EA09C66B5EA451C0B305A1B743BA40C0,-33.4551915680162,-70.5682629999134,2,Punta,1,S1
