servicio,paradero,tiempo_promedio,geo_parader,geo_parader_lat,geo_parader_lon,calificacion
D03I,PA478,623.1086956521739,0101000020E610000079076EB2A5A951C075EE27D951BA40C0,-33.4556228108385,-70.650738341761,0
D03I,PA479,591.9931034482759,0101000020E610000002F407486DA951C01EE3589D41BA40C0,-33.4551273998279,-70.6472950055759,2
D03I,PA480,540.7025316455696,0101000020E6100000DB2280643AA951C02D381BEC2DBA40C0,-33.454526437083,-70.6441890002565,2
D03I,PA481,481.3050847457627,0101000020E61000006276C95702A951C043DD4B6919BA40C0,-33.4539004917556,-70.6407680003554,2
D03I,PA482,486.46285714285716,0101000020E6100000B3EE09BFD4A851C032A946BB0CBA40C0,-33.4535135359787,-70.6379850003239,2
D03I,PA483,553.6428571428571,0101000020E61000000A2C56ED9AA851C01F662B7CF4B940C0,-33.4527735912236,-70.6344559995197,2
D03I,PA487,2497.681818181818,0101000020E6100000C666FC4E51A851C09BF0972C86B940C0,-33.44940717143,-70.6299626793726,0
D03I,PA494,578.8120805369127,0101000020E6100000812FC9AA08AA51C0D954A88209BA40C0,-33.4534152337962,-70.6567789997771,2
D03I,PA54,689.024,0101000020E6100000624095D4E5A951C0D3BFCB47FBB940C0,-33.4529809708471,-70.6546527345213,0
D03I,PA55,574.9865771812081,0101000020E6100000F03EE4BBC4A951C05892F87521BA40C0,-33.4541461433152,-70.6526326874698,2
D03I,PA615,427.1542288557214,0101000020E61000007D361C0587A851C09F79F4C0D5B940C0,-33.4518357461668,-70.6332409644619,2
D03I,PC1044,2391.695652173913,0101000020E610000014F8249365A851C0ECA311CA40B940C0,-33.4472897134909,-70.6311996327425,0
D03I,PD111,1727.1052631578948,0101000020E61000003DE186D44AA751C05C40C28234BA40C0,-33.4547275017255,-70.6139422719179,0
D03I,PD112,1068.3709677419354,0101000020E6100000F0F5955502A751C02068564345BA40C0,-33.4552387401493,-70.6095174755535,0
D03I,PD1360,420.44607843137254,0101000020E6100000ED7ED8476DA451C028187EE90BBA40C0,-33.4534885278411,-70.5691699613778,2
D03I,PD1439,268.34890965732086,0101000020E61000006FDE1BF084A151C06861D01196BD40C0,-33.4811422603114,-70.5237388870389,2
D03I,PD1451,740.5964912280701,0101000020E61000007DB026CA2AA351C083B45B7F2CBC40C0,-33.4701079557208,-70.5494866731478,0
D03I,PD219,2287.5789473684213,0101000020E61000003352B96A9EA451C03644CBD9CABA40C0,-33.4593155138504,-70.5721689996506,0
D03I,PD220,2406.3333333333335,0101000020E6100000329F6B088EA451C07ECB3E4356BA40C0,-33.4557575279823,-70.5711689997668,0
D03I,PD287,834.0970873786408,0101000020E6100000DB57D4B837A451C058973B460DBB40C0,-33.4613426009152,-70.5659010003723,0
D03I,PD288,2693.235294117647,0101000020E61000009577887D02A451C0BB56057C31BB40C0,-33.4624476457661,-70.5626519997298,0
D03I,PD289,2691.470588235294,0101000020E610000050D8C5A0D7A351C0AA14F83637BB40C0,-33.4626225196201,-70.5600358898239,0
D03I,PD290,3241.285714285714,0101000020E61000000F7A71AAB5A351C01CC9D32B38BB40C0,-33.4626517089948,-70.5579630001232,0
D03I,PD291,3519.6153846153848,0101000020E6100000BB353D0E9FA351C021F2BDD438BB40C0,-33.4626718451948,-70.55658298471,0
D03I,PD292,965.3333333333334,0101000020E6100000551E3C3080A351C0EE36C0E438BB40C0,-33.4626737535999,-70.5546990000815,0
D03I,PD293,573.5882352941177,0101000020E610000047B903CE52A351C0126947023ABB40C0,-33.4627077912029,-70.5519290005078,2
D03I,PD328,492.4022988505747,0101000020E6100000CBBC9ACE4EA851C0F01E84B5E5B940C0,-33.4523226637956,-70.6298100005253,2
D03I,PD329,434.1522842639594,0101000020E610000059963F1C24A851C0290560F8E9B940C0,-33.4524527043198,-70.6272040005655,2
D03I,PD330,463.56756756756755,0101000020E61000003151EF74E7A751C0F1C6CC6E03BA40C0,-33.453229761113,-70.6235020005304,2
D03I,PD331,463.4054054054054,0101000020E61000000CDA922DBCA751C089619FC30FBA40C0,-33.4536060837009,-70.6208604749774,2
D03I,PD332,445.1197916666667,0101000020E6100000ED2FD4BF7BA751C09AA0FDBEFEB940C0,-33.4530867327132,-70.6169280597821,2
D03I,PD333,445.5916230366492,0101000020E6100000EEDDE4744AA751C0EB1A24DE02BA40C0,-33.4532125164313,-70.6139194712666,2
D03I,PD334,430.80904522613065,0101000020E610000012D586A6ECA651C04DA5C93219BA40C0,-33.4538939938162,-70.6081939999315,2
D03I,PD335,414.4492753623188,0101000020E610000055AFB98AC5A651C07F94F59E21BA40C0,-33.454151029503,-70.6058070004777,2
D03I,PD336,446.375,0101000020E6100000389E091F77A651C059C6C06831BA40C0,-33.454632848862,-70.6010205835272,2
D03I,PD337,390.6545454545454,0101000020E6100000E4A2F40C51A651C03DB714BE3ABA40C0,-33.4549176789428,-70.5986969365145,2
D03I,PD338,374.969298245614,0101000020E6100000F3A6EFCE09A651C032D4696D49BA40C0,-33.4553658262961,-70.594348653827,2
D03I,PD339,394.9583333333333,0101000020E61000004B20D29FC2A551C087860D374FBA40C0,-33.4555424514811,-70.5900039245618,2
D03I,PD340,421.8960396039604,0101000020E61000009C73E90C8CA551C0FA23641C51BA40C0,-33.4556003083198,-70.5866730003167,2
D03I,PD341,411.1256038647343,0101000020E6100000973BF1BC54A551C036EAA5AE3BBA40C0,-33.4549463567859,-70.5832970004834,2
D03I,PD342,394.3807339449541,0101000020E6100000E5D6DBDB2DA551C021F19C6433BA40C0,-33.4546933904951,-70.5809240004415,2
D03I,PD347,2045.3125,0101000020E6100000FBC5BE64F3A751C07C3E4E1029BA40C0,-33.454378164487,-70.6242305624982,0
D03I,PD348,1636.25,0101000020E61000008D74E405BBA751C0ACDD154822BA40C0,-33.4541711909072,-70.6207899790772,0
D03I,PD349,1294.8939393939395,0101000020E61000004C71476F8FA751C06377A9E52BBA40C0,-33.4544646337006,-70.6181295583421,0
D03I,PD350,1569.7619047619048,0101000020E61000003A5296B2C0A651C0158B2B0053BA40C0,-33.4556579792608,-70.6055113285046,0
D03I,PD351,1572.5714285714287,0101000020E610000097FFCB6C65A651C0859BA99669BA40C0,-33.4563473060762,-70.5999404899761,0
D03I,PD352,1125.7297297297298,0101000020E610000038512F7231A651C029CF855177BA40C0,-33.4567663100591,-70.5967679464419,0
D03I,PD353,1264.3283582089553,0101000020E610000049807047E7A551C05A5B4AC27DBA40C0,-33.4569628584929,-70.5922411535877,0
D03I,PD354,1164.4117647058824,0101000020E61000000F070E4FAFA551C0E8B1F83184BA40C0,-33.4571592773753,-70.5888250004757,0
D03I,PD355,1660.25,0101000020E61000004156E19591A551C07625D87F9ABA40C0,-33.457839947262,-70.5870108318859,0
D03I,PD356,3162.0476190476193,0101000020E61000002D8C0DAA64A551C0D093D0ECAABA40C0,-33.4583412188,-70.5842690594006,0
D03I,PD367,943.8888888888889,0101000020E61000009AB237C137A351C0C72B13D9A7BB40C0,-33.4660598128899,-70.550278000252,0
D03I,PD368,795.2727272727273,0101000020E6100000A3A894AE40A351C0D027DCDAD7BB40C0,-33.4675248694399,-70.550822873282,0
D03I,PD409,415.33816425120773,0101000020E6100000A43FDC9BE7A451C045D483A029BA40C0,-33.4543953555772,-70.576636281096,2
D03I,PD410,362.63713080168776,0101000020E6100000DC86909F8DA451C02D0866CB10BA40C0,-33.4536375282481,-70.5711440001864,2
